customer_id,total_views,total_add_to_cart,total_purchase,view_cart_conversion,cart_purchase_conversion
4158,8,3,0,37.50,0.00
4159,8,3,4,37.50,133.33
4160,4,4,0,100.00,0.00
4161,11,4,0,36.36,0.00
4162,8,5,1,62.50,20.00
4163,9,5,2,55.56,40.00
4164,7,5,0,71.43,0.00
4165,3,5,2,166.67,40.00
4166,5,2,1,40.00,50.00
4167,5,4,0,80.00,0.00
4168,9,4,1,44.44,25.00
4169,10,1,0,10.00,0.00
4170,5,1,2,20.00,200.00
4171,11,7,2,63.64,28.57
4172,7,5,0,71.43,0.00
4173,10,5,1,50.00,20.00
4174,2,4,1,200.00,25.00
4175,3,1,0,33.33,0.00
4176,10,3,1,30.00,33.33
4177,10,6,1,60.00,16.67
4178,10,5,0,50.00,0.00
4179,5,3,1,60.00,33.33
4180,4,8,1,200.00,12.50
4181,6,1,0,16.67,0.00
4182,11,1,2,9.09,200.00
4183,7,3,0,42.86,0.00
4184,11,3,2,27.27,66.67
4185,5,2,0,40.00,0.00
4186,7,2,2,28.57,100.00
4187,13,7,1,53.85,14.29
4188,10,3,1,30.00,33.33
4189,7,4,1,57.14,25.00
4190,4,3,0,75.00,0.00
4191,5,5,3,100.00,60.00
4192,5,1,1,20.00,100.00
4193,9,2,0,22.22,0.00
4194,7,1,0,14.29,0.00
4195,5,5,0,100.00,0.00
4196,8,2,0,25.00,0.00
4197,6,3,4,50.00,133.33
4198,10,5,1,50.00,20.00
4199,7,5,0,71.43,0.00
4200,4,4,1,100.00,25.00
4201,4,6,3,150.00,50.00
4202,4,4,0,100.00,0.00
4203,5,1,2,20.00,200.00
4204,7,2,2,28.57,100.00
4205,11,2,0,18.18,0.00
4206,10,1,0,10.00,0.00
4207,9,3,0,33.33,0.00
4208,11,6,1,54.55,16.67
4209,7,3,1,42.86,33.33
4210,10,5,0,50.00,0.00
4211,3,4,2,133.33,50.00
4212,5,2,1,40.00,50.00
4213,7,3,2,42.86,66.67
4214,7,6,2,85.71,33.33
4215,7,6,0,85.71,0.00
4216,7,3,3,42.86,100.00
4217,2,2,4,100.00,200.00
4218,7,3,0,42.86,0.00
4219,7,5,3,71.43,60.00
4220,9,5,1,55.56,20.00
4221,9,7,1,77.78,14.29
4222,8,5,2,62.50,40.00
4223,7,6,2,85.71,33.33
4224,4,5,2,125.00,40.00
4225,3,2,1,66.67,50.00
4226,4,2,1,50.00,50.00
4227,9,4,2,44.44,50.00
4228,7,2,1,28.57,50.00
4229,7,3,0,42.86,0.00
4230,8,3,1,37.50,33.33
4231,2,3,3,150.00,100.00
4232,7,3,1,42.86,33.33
4233,6,4,1,66.67,25.00
4234,12,0,2,0.00,0.00
4235,4,5,0,125.00,0.00
4236,5,3,4,60.00,133.33
4237,9,3,2,33.33,66.67
4238,9,3,3,33.33,100.00
4239,6,1,2,16.67,200.00
4240,8,1,1,12.50,100.00
4241,9,6,4,66.67,66.67
4242,5,4,0,80.00,0.00
4243,7,4,1,57.14,25.00
4244,11,1,0,9.09,0.00
4245,4,5,2,125.00,40.00
4246,9,3,0,33.33,0.00
4247,11,4,1,36.36,25.00
4248,7,6,1,85.71,16.67
4249,10,4,0,40.00,0.00
4250,8,5,2,62.50,40.00
4251,3,4,0,133.33,0.00
4252,1,3,3,300.00,100.00
4253,4,3,2,75.00,66.67
4254,6,6,0,100.00,0.00
4255,7,3,0,42.86,0.00
4256,3,1,1,33.33,100.00
4257,9,5,0,55.56,0.00
4258,7,3,0,42.86,0.00
4259,9,5,2,55.56,40.00
4260,9,2,3,22.22,150.00
4261,8,3,1,37.50,33.33
4262,9,3,0,33.33,0.00
4263,6,3,1,50.00,33.33
4264,6,2,2,33.33,100.00
4265,10,1,0,10.00,0.00
4266,10,2,0,20.00,0.00
4267,8,5,4,62.50,80.00
4268,6,3,2,50.00,66.67
4269,9,3,3,33.33,100.00
4270,2,3,1,150.00,33.33
4271,8,4,2,50.00,50.00
4272,10,3,2,30.00,66.67
4273,5,3,2,60.00,66.67
4274,5,3,1,60.00,33.33
4275,4,2,2,50.00,100.00
4276,5,1,1,20.00,100.00
4277,6,1,2,16.67,200.00
4278,9,7,0,77.78,0.00
4279,7,3,1,42.86,33.33
4280,4,5,1,125.00,20.00
4281,5,8,2,160.00,25.00
4282,3,3,2,100.00,66.67
4283,7,3,0,42.86,0.00
4284,3,6,0,200.00,0.00
4285,4,7,0,175.00,0.00
4286,3,2,0,66.67,0.00
4287,4,5,2,125.00,40.00
4288,5,4,1,80.00,25.00
4289,5,2,3,40.00,150.00
4290,7,1,3,14.29,300.00
4291,6,5,2,83.33,40.00
4292,6,5,0,83.33,0.00
4293,5,5,2,100.00,40.00
4294,9,3,2,33.33,66.67
4295,7,2,2,28.57,100.00
4296,8,6,0,75.00,0.00
4297,8,3,0,37.50,0.00
4298,16,5,0,31.25,0.00
4299,7,5,0,71.43,0.00
4300,2,4,0,200.00,0.00
4301,8,5,1,62.50,20.00
4302,9,4,3,44.44,75.00
4303,11,1,1,9.09,100.00
4304,8,6,1,75.00,16.67
4305,9,1,0,11.11,0.00
4306,6,2,3,33.33,150.00
4307,10,3,3,30.00,100.00
4308,7,3,1,42.86,33.33
4309,9,1,0,11.11,0.00
4310,15,6,1,40.00,16.67
4311,9,1,0,11.11,0.00
4312,9,3,0,33.33,0.00
4313,8,5,5,62.50,100.00
4314,7,3,1,42.86,33.33
4315,7,1,2,14.29,200.00
4316,11,1,1,9.09,100.00
4317,6,5,0,83.33,0.00
4318,9,3,1,33.33,33.33
4319,13,8,0,61.54,0.00
4320,7,9,3,128.57,33.33
4321,11,4,1,36.36,25.00
4322,6,6,3,100.00,50.00
4323,6,5,2,83.33,40.00
4324,8,5,1,62.50,20.00
4325,7,3,3,42.86,100.00
4326,5,9,1,180.00,11.11
4327,14,5,1,35.71,20.00
4328,6,5,2,83.33,40.00
4329,7,3,2,42.86,66.67
4330,9,5,2,55.56,40.00
4331,13,5,1,38.46,20.00
4332,10,3,1,30.00,33.33
4333,9,5,1,55.56,20.00
4334,7,7,2,100.00,28.57
4335,4,5,2,125.00,40.00
4336,8,3,1,37.50,33.33
4337,6,3,0,50.00,0.00
4338,9,3,0,33.33,0.00
4339,6,1,0,16.67,0.00
4340,7,3,2,42.86,66.67
4341,9,2,2,22.22,100.00
4342,10,3,0,30.00,0.00
4343,17,6,1,35.29,16.67
4344,7,2,1,28.57,50.00
4345,7,5,3,71.43,60.00
4346,8,1,2,12.50,200.00
4347,6,3,1,50.00,33.33
4348,11,5,3,45.45,60.00
4349,5,7,2,140.00,28.57
4350,7,4,0,57.14,0.00
4351,11,1,3,9.09,300.00
4352,9,4,2,44.44,50.00
4353,3,6,1,200.00,16.67
4354,8,4,2,50.00,50.00
4355,1,2,1,200.00,50.00
4356,7,1,1,14.29,100.00
4357,5,2,0,40.00,0.00
4358,3,5,1,166.67,20.00
4359,11,3,0,27.27,0.00
4360,5,12,3,240.00,25.00
4361,9,1,1,11.11,100.00
4362,8,5,0,62.50,0.00
4363,6,2,2,33.33,100.00
4364,9,1,1,11.11,100.00
4365,9,3,0,33.33,0.00
4366,9,4,1,44.44,25.00
4367,6,3,0,50.00,0.00
4368,8,2,1,25.00,50.00
4369,7,1,1,14.29,100.00
4370,6,10,2,166.67,20.00
4371,6,6,0,100.00,0.00
4372,7,5,0,71.43,0.00
4373,7,1,0,14.29,0.00
4374,6,6,1,100.00,16.67
4375,4,4,4,100.00,100.00
4376,9,2,1,22.22,50.00
4377,9,3,0,33.33,0.00
4378,7,1,1,14.29,100.00
4379,5,5,3,100.00,60.00
4380,8,2,0,25.00,0.00
4381,5,3,0,60.00,0.00
4382,1,3,0,300.00,0.00
4383,8,6,0,75.00,0.00
4384,8,2,1,25.00,50.00
4385,15,4,0,26.67,0.00
4386,5,0,1,0.00,0.00
4387,11,2,1,18.18,50.00
4388,8,7,0,87.50,0.00
4389,4,1,0,25.00,0.00
4390,6,4,1,66.67,25.00
4391,6,6,3,100.00,50.00
4392,10,4,1,40.00,25.00
4393,8,2,3,25.00,150.00
4394,7,4,1,57.14,25.00
4395,8,5,1,62.50,20.00
4396,10,3,1,30.00,33.33
4397,7,3,2,42.86,66.67
4398,6,3,3,50.00,100.00
4399,6,2,1,33.33,50.00
4400,7,4,3,57.14,75.00
4401,14,5,4,35.71,80.00
4402,4,3,0,75.00,0.00
4403,6,8,1,133.33,12.50
4404,8,4,0,50.00,0.00
4405,11,4,1,36.36,25.00
4406,11,5,0,45.45,0.00
4407,6,5,1,83.33,20.00
4408,6,5,1,83.33,20.00
4409,5,4,0,80.00,0.00
4410,5,8,1,160.00,12.50
4411,13,2,0,15.38,0.00
4412,6,3,0,50.00,0.00
4413,5,4,2,80.00,50.00
4414,10,3,0,30.00,0.00
4415,3,3,2,100.00,66.67
4416,10,2,3,20.00,150.00
4417,11,6,1,54.55,16.67
4418,9,0,1,0.00,0.00
4419,4,5,2,125.00,40.00
4420,8,1,2,12.50,200.00
4421,5,3,1,60.00,33.33
4422,3,6,1,200.00,16.67
4423,17,4,0,23.53,0.00
4424,14,2,2,14.29,100.00
4425,6,3,0,50.00,0.00
4426,9,0,2,0.00,0.00
4427,2,3,2,150.00,66.67
4428,6,5,0,83.33,0.00
4429,4,1,1,25.00,100.00
4430,8,1,0,12.50,0.00
4431,3,0,2,0.00,0.00
4432,12,3,0,25.00,0.00
4433,5,4,0,80.00,0.00
4434,9,6,2,66.67,33.33
4435,8,5,1,62.50,20.00
4436,4,6,3,150.00,50.00
4437,5,2,0,40.00,0.00
4438,2,3,1,150.00,33.33
4439,8,2,3,25.00,150.00
4440,6,4,3,66.67,75.00
4441,7,6,1,85.71,16.67
4442,9,4,1,44.44,25.00
4443,5,5,0,100.00,0.00
4444,5,1,1,20.00,100.00
4445,7,1,1,14.29,100.00
4446,6,3,2,50.00,66.67
4447,12,3,2,25.00,66.67
4448,0,1,1,0.00,100.00
4449,6,2,2,33.33,100.00
4450,13,1,2,7.69,200.00
4451,8,3,1,37.50,33.33
4452,6,5,0,83.33,0.00
4453,13,6,2,46.15,33.33
4454,6,7,2,116.67,28.57
4455,3,3,1,100.00,33.33
4456,5,2,1,40.00,50.00
4457,8,5,5,62.50,100.00
4458,5,2,3,40.00,150.00
4459,3,0,0,0.00,0.00
4460,6,3,3,50.00,100.00
4461,9,9,2,100.00,22.22
4462,8,4,1,50.00,25.00
4463,4,4,2,100.00,50.00
4464,4,1,1,25.00,100.00
4465,6,6,1,100.00,16.67
4466,8,2,3,25.00,150.00
4467,5,6,1,120.00,16.67
4468,6,6,1,100.00,16.67
4469,9,1,1,11.11,100.00
4470,11,4,0,36.36,0.00
4471,7,1,1,14.29,100.00
4472,7,3,2,42.86,66.67
4473,2,3,1,150.00,33.33
4474,7,6,1,85.71,16.67
4475,5,6,3,120.00,50.00
4476,4,4,0,100.00,0.00
4477,7,5,2,71.43,40.00
4478,5,5,0,100.00,0.00
4479,9,1,1,11.11,100.00
4480,6,4,0,66.67,0.00
4481,4,3,1,75.00,33.33
4482,3,6,1,200.00,16.67
4483,4,8,0,200.00,0.00
4484,3,2,0,66.67,0.00
4485,6,0,0,0.00,0.00
4486,14,5,0,35.71,0.00
4487,5,6,0,120.00,0.00
4488,7,3,1,42.86,33.33
4489,6,2,0,33.33,0.00
4490,4,8,1,200.00,12.50
4491,6,4,1,66.67,25.00
4492,4,8,2,200.00,25.00
4493,8,4,3,50.00,75.00
4494,10,2,0,20.00,0.00
4495,4,5,1,125.00,20.00
4496,10,2,1,20.00,50.00
4497,6,2,0,33.33,0.00
4498,4,4,0,100.00,0.00
4499,7,4,0,57.14,0.00
4500,7,3,1,42.86,33.33
4501,12,3,2,25.00,66.67
4502,5,3,0,60.00,0.00
4503,5,5,1,100.00,20.00
4504,5,6,2,120.00,33.33
4505,6,3,0,50.00,0.00
4506,6,3,0,50.00,0.00
4507,10,2,1,20.00,50.00
4508,7,4,1,57.14,25.00
4509,8,7,2,87.50,28.57
4510,10,7,0,70.00,0.00
4511,6,3,3,50.00,100.00
4512,13,3,1,23.08,33.33
4513,11,0,1,0.00,0.00
4514,9,6,0,66.67,0.00
4515,7,1,0,14.29,0.00
4516,12,3,1,25.00,33.33
4517,4,2,0,50.00,0.00
4518,3,2,1,66.67,50.00
4519,6,5,0,83.33,0.00
4520,8,2,0,25.00,0.00
4521,8,9,0,112.50,0.00
4522,12,8,3,66.67,37.50
4523,13,7,1,53.85,14.29
4524,8,3,1,37.50,33.33
4525,8,1,2,12.50,200.00
4526,6,6,2,100.00,33.33
4527,13,2,0,15.38,0.00
4528,14,4,1,28.57,25.00
4529,5,2,3,40.00,150.00
4530,7,2,3,28.57,150.00
4531,11,2,0,18.18,0.00
4532,10,6,1,60.00,16.67
4533,8,0,2,0.00,0.00
4534,4,5,0,125.00,0.00
4535,7,4,2,57.14,50.00
4536,10,1,2,10.00,200.00
4537,5,8,3,160.00,37.50
4538,9,2,1,22.22,50.00
4539,11,8,1,72.73,12.50
4540,10,3,0,30.00,0.00
4541,9,7,3,77.78,42.86
4542,5,5,0,100.00,0.00
4543,8,3,3,37.50,100.00
4544,8,3,1,37.50,33.33
4545,11,2,1,18.18,50.00
4546,8,2,2,25.00,100.00
4547,8,2,0,25.00,0.00
4548,10,3,2,30.00,66.67
4549,5,3,0,60.00,0.00
4550,5,1,2,20.00,200.00
4551,8,1,1,12.50,100.00
4552,11,5,2,45.45,40.00
4553,8,0,2,0.00,0.00
4554,6,4,2,66.67,50.00
4555,7,5,0,71.43,0.00
4556,3,4,2,133.33,50.00
4557,9,1,2,11.11,200.00
4558,7,4,2,57.14,50.00
4559,9,8,3,88.89,37.50
4560,10,2,0,20.00,0.00
4561,6,4,2,66.67,50.00
4562,6,2,1,33.33,50.00
4563,1,7,0,700.00,0.00
4564,7,6,1,85.71,16.67
4565,9,2,2,22.22,100.00
4566,9,4,2,44.44,50.00
4567,4,4,1,100.00,25.00
4568,7,2,0,28.57,0.00
4569,12,2,0,16.67,0.00
4570,4,4,1,100.00,25.00
4571,3,3,1,100.00,33.33
4572,10,6,2,60.00,33.33
4573,7,4,0,57.14,0.00
4574,7,5,1,71.43,20.00
4575,7,6,0,85.71,0.00
4576,8,1,1,12.50,100.00
4577,5,1,2,20.00,200.00
4578,9,5,0,55.56,0.00
4579,3,3,0,100.00,0.00
4580,5,1,4,20.00,400.00
4581,4,7,2,175.00,28.57
4582,3,2,0,66.67,0.00
4583,5,2,1,40.00,50.00
4584,10,1,0,10.00,0.00
4585,6,7,4,116.67,57.14
4586,8,1,0,12.50,0.00
4587,6,5,3,83.33,60.00
4588,7,3,3,42.86,100.00
4589,9,5,0,55.56,0.00
4590,8,1,1,12.50,100.00
4591,10,1,1,10.00,100.00
4592,6,4,1,66.67,25.00
4593,10,1,2,10.00,200.00
4594,7,5,3,71.43,60.00
4595,4,6,2,150.00,33.33
4596,5,4,1,80.00,25.00
4597,6,3,1,50.00,33.33
4598,3,2,2,66.67,100.00
4599,11,2,0,18.18,0.00
4600,7,2,0,28.57,0.00
4601,5,3,2,60.00,66.67
4602,8,4,1,50.00,25.00
4603,8,3,1,37.50,33.33
4604,7,5,3,71.43,60.00
4605,9,2,2,22.22,100.00
4606,11,1,1,9.09,100.00
4607,13,2,1,15.38,50.00
4608,5,6,2,120.00,33.33
4609,5,2,1,40.00,50.00
4610,6,2,1,33.33,50.00
4611,6,2,4,33.33,200.00
4612,6,2,1,33.33,50.00
4613,11,5,1,45.45,20.00
4614,3,4,3,133.33,75.00
4615,10,2,0,20.00,0.00
4616,8,1,1,12.50,100.00
4617,6,4,1,66.67,25.00
4618,8,3,1,37.50,33.33
4619,5,3,1,60.00,33.33
4620,11,2,2,18.18,100.00
4621,5,4,0,80.00,0.00
4622,7,7,1,100.00,14.29
4623,9,2,1,22.22,50.00
4624,6,5,2,83.33,40.00
4625,12,2,2,16.67,100.00
4626,6,4,3,66.67,75.00
4627,7,6,1,85.71,16.67
4628,8,6,2,75.00,33.33
4629,8,2,1,25.00,50.00
4630,5,8,0,160.00,0.00
4631,7,4,1,57.14,25.00
4632,5,1,0,20.00,0.00
4633,9,8,0,88.89,0.00
4634,7,2,0,28.57,0.00
4635,7,5,4,71.43,80.00
4636,6,3,1,50.00,33.33
4637,7,5,0,71.43,0.00
4638,4,1,3,25.00,300.00
4639,6,5,2,83.33,40.00
4640,1,3,0,300.00,0.00
4641,7,6,0,85.71,0.00
4642,9,5,2,55.56,40.00
4643,6,4,1,66.67,25.00
4644,5,3,1,60.00,33.33
4645,17,2,1,11.76,50.00
4646,12,3,1,25.00,33.33
4647,5,6,1,120.00,16.67
4648,10,8,1,80.00,12.50
4649,4,10,0,250.00,0.00
4650,9,5,3,55.56,60.00
4651,6,4,2,66.67,50.00
4652,11,2,2,18.18,100.00
4653,4,1,1,25.00,100.00
4654,8,2,1,25.00,50.00
4655,11,3,2,27.27,66.67
4656,4,2,1,50.00,50.00
4657,3,3,1,100.00,33.33
4658,5,3,1,60.00,33.33
4659,6,3,1,50.00,33.33
4660,6,2,2,33.33,100.00
4661,5,5,0,100.00,0.00
4662,12,3,1,25.00,33.33
4663,6,3,1,50.00,33.33
4664,4,3,1,75.00,33.33
4665,6,4,1,66.67,25.00
4666,9,5,0,55.56,0.00
4667,5,4,1,80.00,25.00
4668,6,5,3,83.33,60.00
4669,4,4,4,100.00,100.00
4670,6,3,0,50.00,0.00
4671,8,2,3,25.00,150.00
4672,12,2,2,16.67,100.00
4673,5,3,1,60.00,33.33
4674,8,2,2,25.00,100.00
4675,5,1,1,20.00,100.00
4676,11,8,3,72.73,37.50
4677,7,4,0,57.14,0.00
4678,8,4,2,50.00,50.00
4679,7,5,2,71.43,40.00
4680,5,7,0,140.00,0.00
4681,7,4,4,57.14,100.00
4682,6,6,0,100.00,0.00
4683,1,6,0,600.00,0.00
4684,7,5,0,71.43,0.00
4685,13,3,0,23.08,0.00
4686,6,6,0,100.00,0.00
4687,5,4,0,80.00,0.00
4688,5,5,3,100.00,60.00
4689,7,3,2,42.86,66.67
4690,7,1,2,14.29,200.00
4691,8,6,1,75.00,16.67
4692,9,3,1,33.33,33.33
4693,8,2,4,25.00,200.00
4694,10,2,0,20.00,0.00
4695,10,2,0,20.00,0.00
4696,7,1,1,14.29,100.00
4697,7,1,2,14.29,200.00
4698,8,3,0,37.50,0.00
4699,5,3,0,60.00,0.00
4700,9,3,0,33.33,0.00
4701,8,1,2,12.50,200.00
4702,18,3,1,16.67,33.33
4703,9,5,1,55.56,20.00
4704,7,3,0,42.86,0.00
4705,7,4,4,57.14,100.00
4706,7,6,1,85.71,16.67
4707,7,4,1,57.14,25.00
4708,3,6,1,200.00,16.67
4709,8,2,2,25.00,100.00
4710,5,4,0,80.00,0.00
4711,5,5,4,100.00,80.00
4712,8,2,2,25.00,100.00
4713,7,0,1,0.00,0.00
4714,6,6,0,100.00,0.00
4715,11,5,1,45.45,20.00
4716,12,4,1,33.33,25.00
4717,8,2,0,25.00,0.00
4718,4,3,1,75.00,33.33
4719,10,1,0,10.00,0.00
4720,11,3,1,27.27,33.33
4721,7,11,2,157.14,18.18
4722,7,5,3,71.43,60.00
4723,3,4,2,133.33,50.00
4724,6,5,3,83.33,60.00
4725,3,6,0,200.00,0.00
4726,6,5,2,83.33,40.00
4727,7,4,1,57.14,25.00
4728,10,3,0,30.00,0.00
4729,5,4,1,80.00,25.00
4730,9,2,1,22.22,50.00
4731,3,0,2,0.00,0.00
4732,7,3,0,42.86,0.00
4733,6,2,2,33.33,100.00
4734,13,1,2,7.69,200.00
4735,5,3,2,60.00,66.67
4736,5,4,2,80.00,50.00
4737,4,3,3,75.00,100.00
4738,10,1,0,10.00,0.00
4739,4,3,1,75.00,33.33
4740,3,4,2,133.33,50.00
4741,9,5,0,55.56,0.00
4742,7,6,1,85.71,16.67
4743,12,4,2,33.33,50.00
4744,13,3,1,23.08,33.33
4745,3,3,1,100.00,33.33
4746,11,2,2,18.18,100.00
4747,7,1,0,14.29,0.00
4748,5,5,0,100.00,0.00
4749,6,2,0,33.33,0.00
4750,9,7,2,77.78,28.57
4751,9,4,1,44.44,25.00
4752,7,6,0,85.71,0.00
4753,8,3,1,37.50,33.33
4754,11,8,0,72.73,0.00
4755,4,3,1,75.00,33.33
4756,5,4,4,80.00,100.00
4757,5,5,2,100.00,40.00
4758,8,3,2,37.50,66.67
4759,6,3,1,50.00,33.33
4760,6,3,0,50.00,0.00
4761,6,7,1,116.67,14.29
4762,9,0,2,0.00,0.00
4763,7,4,2,57.14,50.00
4764,8,4,0,50.00,0.00
4765,5,5,1,100.00,20.00
4766,9,5,1,55.56,20.00
4767,5,1,0,20.00,0.00
4768,9,2,1,22.22,50.00
4769,4,4,2,100.00,50.00
4770,9,3,1,33.33,33.33
4771,4,3,3,75.00,100.00
4772,8,2,2,25.00,100.00
4773,3,3,2,100.00,66.67
4774,11,4,2,36.36,50.00
4775,11,7,2,63.64,28.57
4776,9,5,0,55.56,0.00
4777,7,1,0,14.29,0.00
4778,5,4,1,80.00,25.00
4779,11,4,0,36.36,0.00
4780,10,4,1,40.00,25.00
4781,8,3,0,37.50,0.00
4782,5,3,0,60.00,0.00
4783,13,1,0,7.69,0.00
4784,7,4,0,57.14,0.00
4785,8,5,1,62.50,20.00
4786,6,6,0,100.00,0.00
4787,5,5,2,100.00,40.00
4788,7,2,1,28.57,50.00
4789,6,7,3,116.67,42.86
4790,9,2,0,22.22,0.00
4791,3,3,2,100.00,66.67
4792,8,6,4,75.00,66.67
4793,10,3,1,30.00,33.33
4794,8,3,0,37.50,0.00
4795,9,5,1,55.56,20.00
4796,5,3,1,60.00,33.33
4797,8,1,1,12.50,100.00
4798,8,8,1,100.00,12.50
4799,4,5,3,125.00,60.00
4800,6,4,2,66.67,50.00
4801,6,3,1,50.00,33.33
4802,6,3,2,50.00,66.67
4803,9,6,2,66.67,33.33
4804,5,5,0,100.00,0.00
4805,6,2,2,33.33,100.00
4806,7,3,1,42.86,33.33
4807,3,8,4,266.67,50.00
4808,6,5,1,83.33,20.00
4809,9,5,3,55.56,60.00
4810,4,5,0,125.00,0.00
4811,9,8,0,88.89,0.00
4812,5,4,1,80.00,25.00
4813,5,2,1,40.00,50.00
4814,5,1,0,20.00,0.00
4815,6,3,0,50.00,0.00
4816,4,5,2,125.00,40.00
4817,15,6,3,40.00,50.00
4818,11,7,1,63.64,14.29
4819,5,4,1,80.00,25.00
4820,6,3,2,50.00,66.67
4821,6,4,2,66.67,50.00
4822,8,2,0,25.00,0.00
4823,4,0,0,0.00,0.00
4824,5,3,2,60.00,66.67
4825,8,1,1,12.50,100.00
4826,3,2,0,66.67,0.00
4827,4,2,3,50.00,150.00
4828,2,4,2,200.00,50.00
4829,5,3,1,60.00,33.33
4830,10,3,1,30.00,33.33
4831,5,5,2,100.00,40.00
4832,7,5,0,71.43,0.00
4833,8,7,2,87.50,28.57
4834,7,9,1,128.57,11.11
4835,10,1,1,10.00,100.00
4836,11,2,3,18.18,150.00
4837,11,3,2,27.27,66.67
4838,6,6,1,100.00,16.67
4839,11,3,1,27.27,33.33
4840,7,3,3,42.86,100.00
4841,6,3,2,50.00,66.67
4842,6,4,1,66.67,25.00
4843,7,2,1,28.57,50.00
4844,5,2,0,40.00,0.00
4845,5,2,0,40.00,0.00
4846,6,3,1,50.00,33.33
4847,10,1,1,10.00,100.00
4848,6,4,0,66.67,0.00
4849,6,2,1,33.33,50.00
4850,3,5,1,166.67,20.00
4851,8,4,1,50.00,25.00
4852,12,0,0,0.00,0.00
4853,10,5,3,50.00,60.00
4854,6,4,2,66.67,50.00
4855,11,1,1,9.09,100.00
4856,14,6,2,42.86,33.33
4857,6,3,1,50.00,33.33
4858,10,2,0,20.00,0.00
4859,5,5,1,100.00,20.00
4860,10,4,3,40.00,75.00
4861,4,7,2,175.00,28.57
4862,5,0,1,0.00,0.00
4863,7,2,1,28.57,50.00
4864,3,9,1,300.00,11.11
4865,7,1,0,14.29,0.00
4866,10,4,0,40.00,0.00
4867,7,2,2,28.57,100.00
4868,7,8,0,114.29,0.00
4869,7,5,0,71.43,0.00
4870,6,3,1,50.00,33.33
4871,7,7,1,100.00,14.29
4872,5,1,1,20.00,100.00
4873,5,3,2,60.00,66.67
4874,5,5,2,100.00,40.00
4875,8,1,0,12.50,0.00
4876,7,6,0,85.71,0.00
4877,8,4,2,50.00,50.00
4878,8,6,0,75.00,0.00
4879,10,3,2,30.00,66.67
4880,3,1,1,33.33,100.00
4881,7,4,1,57.14,25.00
4882,9,3,3,33.33,100.00
4883,5,5,2,100.00,40.00
4884,4,3,0,75.00,0.00
4885,10,4,1,40.00,25.00
4886,4,3,2,75.00,66.67
4887,4,3,0,75.00,0.00
4888,7,6,1,85.71,16.67
4889,3,2,1,66.67,50.00
4890,11,4,0,36.36,0.00
4891,7,4,0,57.14,0.00
4892,8,9,0,112.50,0.00
4893,7,7,1,100.00,14.29
4894,10,4,3,40.00,75.00
4895,10,3,2,30.00,66.67
4896,5,5,1,100.00,20.00
4897,8,4,0,50.00,0.00
4898,12,6,0,50.00,0.00
4899,7,2,0,28.57,0.00
4900,7,1,0,14.29,0.00
4901,6,3,0,50.00,0.00
4902,7,3,2,42.86,66.67
4903,8,1,2,12.50,200.00
4904,8,5,1,62.50,20.00
4905,5,5,1,100.00,20.00
4906,4,5,0,125.00,0.00
4907,3,2,1,66.67,50.00
4908,7,6,4,85.71,66.67
4909,2,3,5,150.00,166.67
4910,6,1,4,16.67,400.00
4911,9,3,0,33.33,0.00
4912,10,3,2,30.00,66.67
4913,9,3,0,33.33,0.00
4914,8,1,0,12.50,0.00
4915,6,2,3,33.33,150.00
4916,5,2,2,40.00,100.00
4917,7,1,1,14.29,100.00
4918,12,1,1,8.33,100.00
4919,5,3,3,60.00,100.00
4920,5,4,1,80.00,25.00
4921,5,1,0,20.00,0.00
4922,3,5,0,166.67,0.00
4923,14,4,1,28.57,25.00
4924,8,3,0,37.50,0.00
4925,9,5,2,55.56,40.00
4926,2,4,2,200.00,50.00
4927,7,6,1,85.71,16.67
4928,4,1,1,25.00,100.00
4929,11,3,2,27.27,66.67
4930,4,2,3,50.00,150.00
4931,11,8,1,72.73,12.50
4932,19,2,1,10.53,50.00
4933,5,5,4,100.00,80.00
4934,7,2,1,28.57,50.00
4935,4,1,1,25.00,100.00
4936,8,3,1,37.50,33.33
4937,11,4,0,36.36,0.00
4938,8,3,0,37.50,0.00
4939,7,6,0,85.71,0.00
4940,2,3,3,150.00,100.00
4941,6,3,2,50.00,66.67
4942,7,2,1,28.57,50.00
4943,9,6,2,66.67,33.33
4944,7,5,0,71.43,0.00
4945,7,5,2,71.43,40.00
4946,4,6,1,150.00,16.67
4947,8,1,3,12.50,300.00
4948,10,4,2,40.00,50.00
4949,9,2,2,22.22,100.00
4950,9,3,1,33.33,33.33
4951,6,4,1,66.67,25.00
4952,12,4,2,33.33,50.00
4953,5,6,0,120.00,0.00
4954,6,8,0,133.33,0.00
4955,3,3,0,100.00,0.00
4956,4,6,0,150.00,0.00
4957,14,5,1,35.71,20.00
4958,11,3,0,27.27,0.00
4959,8,4,1,50.00,25.00
4960,6,4,3,66.67,75.00
4961,6,3,3,50.00,100.00
4962,8,1,0,12.50,0.00
4963,8,5,1,62.50,20.00
4964,6,2,0,33.33,0.00
4965,6,4,2,66.67,50.00
4966,6,4,0,66.67,0.00
4967,5,3,2,60.00,66.67
4968,8,4,0,50.00,0.00
4969,12,4,1,33.33,25.00
4970,11,7,2,63.64,28.57
4971,7,2,1,28.57,50.00
4972,6,2,1,33.33,50.00
4973,5,4,0,80.00,0.00
4974,8,0,2,0.00,0.00
4975,7,4,0,57.14,0.00
4976,5,2,2,40.00,100.00
4977,4,4,3,100.00,75.00
